"2024-01-04 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2024-01-03 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2024-01-02 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2024-01-01 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-31 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-30 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-29 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-28 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-27 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-26 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-25 00:00:00",1,15.00,0.00,0.00,15.00,0.00,0.00,15.00
"2023-12-24 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-23 00:00:00",1,15.00,0.00,15.00,0.00,0.00,0.00,0.00
"2023-12-22 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-21 00:00:00",1,15.00,0.00,15.00,0.00,0.00,0.00,0.00
"2023-12-20 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-19 00:00:00",2,30.00,0.00,15.00,15.00,0.00,0.00,15.00
"2023-12-18 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-17 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-16 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-15 00:00:00",2,30.00,0.00,15.00,15.00,0.00,0.00,15.00
"2023-12-14 00:00:00",1,15.00,0.00,0.00,15.00,0.00,0.00,15.00
"2023-12-13 00:00:00",1,15.00,0.00,0.00,15.00,0.00,0.00,15.00
"2023-12-12 00:00:00",4,60.00,0.00,45.00,15.00,0.00,0.00,15.00
"2023-12-11 00:00:00",11,165.00,0.00,165.00,0.00,0.00,0.00,0.00
"2023-12-10 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-09 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-08 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-07 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-06 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-05 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-04 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-03 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-02 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-12-01 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-30 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-29 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-28 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-27 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
